Q04656	-0.9667188,-0.2859871,-0.2713317,0.18764102,0.34537378,0.22362961,-0.42217088,0.03829487,-0.047488976,-0.3279878,0.79567355,1.6156414,1.0314796,0.20006229,0.35680082,0.4233159,0.37031895,-0.60408884,-0.52535117,-0.84590375,-0.070816614,0.88369316,0.66192794,0.70161283,-1.5591218,-0.46143898,-0.1253284,0.30451238,-0.74959904,0.17033136,-0.0638098,0.5095166,0.03464994,0.5614929,0.96591175,-0.47122648,-1.5131131,-0.4469883,-1.1187556,-0.4166092,-0.9592979,-0.376493,0.5865534,0.19149023,-0.8556754,-0.5987857,-0.23760113,-0.3275289,0.11934487,0.48745668,-0.45885298,0.5933554,-0.31846493,-0.46462277,-0.16549394,0.43796948,-0.26593515,0.51428103,-0.1446068,-0.5587414,0.9203168,-0.58193165,-0.2669742,0.21610807,0.80682176,-0.7818944,0.53297144,-0.8178688,0.71696585,-0.37383768,-0.63697165,0.70004994,0.44398513,0.06854728,-1.0308989,-1.1190773,-0.49124083,-1.2095281,0.60305166,-1.2063148,-0.6611292,-1.020422,-0.91519004,-0.68757236,-0.2549037,-0.119810015,0.6076774,-0.8327123,0.22435302,-0.03897593,-0.44698638,1.1574186,0.6553529,0.5019186,0.3608913,0.4722489,0.22624634,0.23612918,0.07461704,1.0641991,-0.56668645,0.6710455,-0.5810672,-0.5052052,0.58908606,0.48451188,0.88930154,0.42206046,-0.11291564,-0.27882856,0.38803458,-0.71915746,0.34430754,0.79382485,-0.283207,1.2606335,0.051987384,-0.63011813,-0.015746783,0.7895741,0.42596844,0.63643754,-0.79937816,0.59107286,-0.5077473,0.0872783,0.10648521,0.96101546,0.6961563,-0.3168791,-0.24373978,0.124751836,-0.13880661,0.98721135,0.37127608,-0.39966246,-0.046163194,-0.25070342,-0.41891086,0.41085106,0.124602154,-0.19148977,-1.5026486,-0.35607684,-1.0899498,-0.6207946,-0.33099708,0.45391598,-0.81477803,0.7573615,0.5196749,-0.27687854,-0.15512785,0.3997692,0.09084178,0.9426129,-0.428768,0.8187789,-0.30394343,0.77430034,-0.8758162,1.9907849,0.4720294,0.16576786,-0.025857925,0.24016553,-0.6056332,0.7331035,0.43551734,-0.18654901,0.6745463,0.3886005,0.6350951,0.33656815,0.18960524,0.0027815746,-0.15352169,0.049235452,-1.0503658,-0.19499968,0.4295052,-0.07858894,0.461219,-0.8546416,0.4233385,0.03954653,-0.23162591,-0.45416814,-0.43332553,-0.7645856,-0.9600665,-0.0035338309,-0.17191812,0.7818324,-0.55005956,-0.3724082,-0.8008304,0.52183235,0.034291033,0.02679178
Q6XPR3	0.11765027,-0.018821608,-0.041085124,-1.2689959,0.6970926,0.12462082,-0.43188328,-0.30514362,0.26028812,-0.39911753,0.15101701,0.48140883,0.848984,0.07317341,0.38789684,0.1644539,0.36754254,-0.95825404,0.14031003,0.83964705,-0.052810017,0.21676005,1.2752676,1.0672996,0.2297158,-0.7843011,-0.1980283,-0.23367012,0.6913311,-0.26357764,-0.20900695,0.36795342,-0.4543917,0.7346385,0.20458974,-0.4161028,0.015213794,-0.0138256,-0.638745,-0.7641977,0.06308873,0.9577051,-0.8161951,0.019725747,0.16194995,0.11481992,-0.17744058,0.32827166,0.20341308,1.3098339,-0.24173443,0.5277959,-0.25222963,0.31214535,-0.08901927,-0.6492438,-0.3960436,-0.0746071,-0.46553496,-0.26621902,0.43105412,-0.17882958,-0.11521058,0.84033996,0.2645883,0.068214186,0.12798941,-0.2868776,-0.31329107,-0.2735656,-0.4684684,-0.21402638,0.7088615,0.35935807,-0.6534788,-0.03915102,-0.20694695,-0.5850666,0.18071833,0.041309714,0.7244387,-0.14999168,-0.1665392,-0.13324586,-0.37134212,0.54277027,-0.16629349,-0.92854524,-0.27859437,0.67513627,0.52047855,-0.49351156,0.5695275,0.8868454,0.14344938,-0.4509623,0.42041224,-0.12849778,0.14813784,-0.9918715,-0.083667465,0.38810882,-0.45021328,-0.76938546,0.08592291,0.07812601,0.06508536,-0.10014671,-0.30880576,-0.3430327,-0.044220075,0.21700278,0.29705518,0.8087235,-0.010533212,0.64267397,0.22199276,-0.29121,1.2041249,0.13712497,0.614925,0.11130928,-0.52098376,0.5490547,-0.33036107,0.0543545,-0.360588,0.04583432,-0.17720827,0.15059938,-0.8727457,-0.4098209,-0.2610627,0.616247,0.6886951,-0.33963838,0.5275828,-0.37625238,-0.44915986,0.9830098,0.48768646,0.29644933,-0.4155245,0.81722194,0.016082,0.801235,-0.4109639,0.65998966,1.0422283,0.8914856,0.6480605,0.6721639,-0.49097684,0.5318801,0.9003153,0.95281583,-0.6589635,0.13646379,0.0740468,-0.40746367,-0.93026024,0.17821231,0.8843114,-0.63582206,0.1990097,-0.8381182,-0.7679436,0.32988653,0.24920806,0.7325766,0.2694262,-0.8467085,0.632103,-0.016755132,0.19077955,-0.39208513,-0.32091373,0.236877,-1.1385925,-0.7320888,-0.15336569,0.35008687,0.17995942,-0.7028728,-0.59850687,-0.38938275,-0.30253616,0.69187665,0.16247389,0.27133518,-0.37096044,0.14894335,0.1474409,0.490297,0.09862835,0.64212555,-0.50245786,-0.5879956,0.8158254,1.3419234
Q13568	-0.04402796,-0.9644504,-0.5153997,-0.7962216,0.8346783,-0.13213181,-0.80016017,0.26943645,0.24907066,-0.16697118,-0.6714186,0.17281677,0.9930426,-0.5018786,-0.33582336,-1.2274277,0.34697402,-0.3029768,-0.30745164,-0.7716425,-0.84119064,0.9567764,1.2937104,0.31588253,-0.4910518,-0.54383713,0.10938315,-0.79453754,-0.7314902,0.017103111,-0.17753822,0.9516981,-1.3940994,0.6232208,-0.26592994,0.33455393,0.12619689,-0.3007131,0.03849192,-0.30384523,-0.18882297,0.0021028093,-1.5873047,-1.1362765,0.99847424,0.00020677714,0.48953095,0.5791985,-0.060049664,0.13454495,0.5712869,0.7038949,-0.3126549,1.4476318,-0.31091893,0.7932931,0.34194112,0.7612271,-0.7652947,-0.8757345,-0.76025647,0.22891791,-0.47014135,0.13415235,0.10725504,0.10960905,-0.28347045,-0.3088383,-0.46139035,-1.0098996,-0.4283401,0.35045052,-0.2198324,0.4853382,-1.2286166,-0.3047729,0.8077497,0.68277067,0.55163574,0.10568364,-0.92512673,0.40754497,-0.47095123,0.15247944,0.049820986,0.2674854,0.9622875,-0.7626525,-0.7290115,-0.20636053,0.065585606,-0.004308051,-0.42105314,1.410223,0.1395664,0.41441885,-0.065370694,0.4467654,-0.22641148,0.45321676,-0.58367723,0.91432124,0.5555436,0.32195443,0.72261703,1.3049058,-0.202927,0.37572607,-0.23808108,0.5052535,0.36940834,-0.41233853,0.4099877,-0.3705313,-0.42231745,0.7791433,0.3389704,-0.3114341,-0.42148888,0.1924498,-0.17000131,-0.3243395,-0.5143603,-0.29670402,-0.082246386,-0.20236434,-0.5139904,-0.05988746,-0.45766217,0.22933312,-0.58686453,-0.8923878,-0.70215213,0.53115433,0.5900857,-0.28533918,0.47607437,1.0887828,-0.02375119,0.3794451,1.3111213,0.2842928,-0.5741101,0.235066,0.37545505,1.0133593,0.1418375,-0.8320806,-0.7580955,0.48932487,-0.29554808,-0.37280053,-0.3886939,-0.28160542,-0.013886562,0.555408,-0.79780537,1.3484983,0.6856701,-0.66715217,-1.5939236,0.19263275,0.22293136,-0.39331666,-0.13691562,-0.0052127703,-0.18441992,0.71825445,0.94559187,0.39433056,0.6561802,-0.77161217,-0.25188717,0.2616045,0.38432956,0.1690599,0.5175613,-0.13943407,0.30895734,0.03491648,-0.2960717,0.90993947,-0.122620724,-0.5251225,0.2685222,-0.81124324,0.06978945,0.4743186,0.001510637,0.05631869,0.09406622,-0.086510174,0.2871293,0.046284553,0.5005997,-0.61881655,-0.15574847,0.34957886,0.6694258,0.96790135
P56377	0.46693602,0.3912115,0.5782905,0.38809675,1.7605904,0.6113372,0.60123295,0.004853577,0.9098522,-0.1762256,0.58627087,0.16758007,0.85709554,0.009036268,-0.1296042,-0.3305995,-0.104390405,-0.9831957,-0.4676952,0.09406682,-0.76716423,0.25280923,-0.022707265,0.12623039,0.3559653,-0.33946437,-0.51334494,-1.324757,0.061288342,-0.6487705,-0.68071765,0.19898905,-0.4200262,1.0522064,-1.068074,-0.45662928,-0.065816954,1.1992828,-0.60460883,-0.63266045,-0.116824165,-0.2014269,-0.5517524,-0.13706101,-0.5719095,-0.0069960174,-0.3425298,0.11009189,-0.81313723,0.5931472,-0.25798377,-0.105702594,-0.5549075,0.072527654,0.4296994,0.21193878,-0.48878673,-0.18459186,0.035756942,-0.3239569,0.814948,-0.1008378,0.224142,-0.21359281,0.3724271,0.81550527,0.5042235,0.22975217,0.3560392,-0.3517308,-0.4550982,-0.4875241,-0.23868221,0.27507114,-0.7735619,-0.47796953,1.1829778,-0.47159034,0.018073982,-0.82009363,-0.36332098,-0.1668968,-0.5683657,0.6164003,-0.9474313,0.6615137,-0.3012696,-0.44707137,-0.08667484,0.2291123,0.79177153,-0.026767641,0.116392225,0.98008347,-0.18237984,0.013962426,0.17069443,0.45471126,-0.3898739,-0.6565828,-0.5410003,0.215487,-0.53348786,-0.46349314,0.5161233,1.1555604,-0.19745849,0.034080427,0.3913719,0.0024002322,0.91157854,0.69922924,-0.061376777,0.47534412,-0.7419332,-0.021070812,-1.3452548,-0.741478,0.3318249,0.41454265,0.22738627,-0.64799833,-0.27855274,-0.15754822,-0.34955606,0.7870001,-0.6475756,0.2902021,-0.7435491,0.2177307,-0.269287,0.0047649965,-0.3875195,0.5815641,0.31042627,-0.54640484,0.3151203,0.55936223,-0.5389734,1.011473,0.7366209,-0.5939593,-0.9783386,0.23597999,0.16778305,0.30671746,-0.058521416,0.35199535,-0.7893727,0.061973047,0.096444994,0.42373148,0.25411463,-0.43017054,-0.4536257,-0.08515453,-0.9600733,0.7577192,-1.0456337,-0.4062646,-0.82533646,-0.3383753,0.2019907,-0.2585936,0.034834158,-0.86450756,-0.50211924,-0.37631404,0.03145422,-0.07754101,0.23501246,-0.44951218,0.40389088,-0.43898356,0.23289008,-0.31279257,0.4664095,0.5215813,-1.467507,0.105078556,1.055483,-0.6406791,0.53732914,-0.29398465,-0.14807804,-0.7883593,0.735732,0.46327356,1.0301048,0.10212114,-0.3091302,-0.059464015,-0.54738134,0.40187722,-0.07369073,-0.84041405,-0.3601075,-0.89344686,-1.0361382,0.42015916
Q96C03	-0.031087674,-0.35043612,-0.9280151,0.44452712,-0.42654255,-0.024308944,0.0016303849,-0.35312462,-0.47319964,0.82310814,0.42212993,-0.040903505,0.37971228,-0.8388292,-0.048051186,0.41705665,-0.6698111,-0.4076499,-0.028026732,-0.6288923,-0.95034987,-0.3386445,0.8305504,0.08474342,-0.39209595,-1.1538389,-0.019694502,0.1769306,0.18405765,0.3491699,-0.043971978,-0.16018228,-0.002799745,0.7154959,1.1550404,-0.2495798,-0.36844283,-0.72691953,0.17750412,0.28471276,-1.0261568,-0.75931585,-0.308838,0.4187968,-0.25041607,-0.08393353,-0.36212802,-0.5588297,-0.3367404,-0.06733403,0.96894264,0.6655715,-0.7124972,0.38044736,0.30326483,0.056442283,-0.506896,0.5921237,-0.5327439,0.04639047,0.53021586,-0.41097584,-0.16689992,0.22860368,0.3417324,0.1670535,0.46036986,1.0507355,-0.6452424,-0.24308454,0.66907376,-0.21735133,0.6842585,0.7893105,-1.3482231,-0.9802523,1.2073265,0.47833493,0.44240484,-0.82898444,0.47772282,0.46404472,0.20179985,-0.61301774,0.09406832,0.11930021,0.15442266,-0.83317965,0.01346751,-0.8683156,0.4550686,0.0970641,-0.33033013,0.6741368,-0.49003002,0.27852592,0.3161301,0.6681262,-0.61741525,0.015444182,-0.5517615,-0.006853866,-0.7172028,-0.17081955,0.5717178,1.0874796,-1.3211106,0.43002847,0.5031,0.40061662,-0.5645241,0.23096123,0.45045906,0.45068684,0.26921278,-0.14017369,-0.31877616,-1.2705781,0.06474405,-0.163447,-0.14764342,0.37106773,-0.6667023,0.05768151,0.28471503,1.5692868,-0.13357852,0.42670673,-0.0061697783,-0.017034562,-0.59601086,0.035200194,-0.14302632,0.3215702,0.34316835,-0.62886596,0.41339174,0.6477194,-0.25843355,1.5517752,0.053827923,-0.108046636,-0.902177,-0.042845566,0.32484236,-0.40240547,-0.4903727,0.40952826,-0.6761431,0.381772,0.015091518,0.90831035,0.5845625,-0.4692406,-0.23865844,1.2553904,-0.87497663,-0.009156928,-0.1614084,-0.1436548,-0.9254946,-0.3122205,0.8243043,-0.6162041,0.2393479,-0.46876994,-0.6385907,0.005036826,0.0141231865,-0.6518055,-0.6462596,-0.42309275,0.35445237,0.83438355,0.4987598,0.36563942,-0.64042246,1.0532818,-1.5840924,0.012042476,0.36541978,-0.68204343,0.78899413,-0.5716789,0.24025224,-1.1786817,-0.1509633,0.07679775,0.3928425,0.033668585,-0.38003096,-0.24786016,0.43494874,-0.069220275,-0.42038125,-1.6582819,-0.34102687,-1.0241866,-0.11674473,0.16265906
P78537	0.4581099,-0.8849383,0.45801535,-0.045004286,1.4731677,0.02895075,1.1775576,-0.5031386,-0.018746668,0.16536988,0.5236034,0.44258896,-0.029230537,0.30820554,-0.19996083,0.13800691,-0.118323155,-1.5839889,-0.5142418,-0.068753846,0.4204667,0.26344997,-0.28621632,-0.015304297,-0.018598402,-0.18853872,0.09609312,-0.6868293,0.30301604,-0.6249194,-0.027251443,0.42579645,-0.15445535,0.6262476,0.10448964,-0.65689963,-0.55413306,1.0477202,-0.57583493,-0.7787673,-0.19574599,-0.41451073,0.2197256,0.63936996,-0.6282749,-0.37969917,-0.69002897,-0.4555355,-0.17529736,-0.14606501,-0.5894793,0.04208947,-0.1276558,-0.858895,0.34171665,0.55792236,0.05383812,-0.20614156,-0.16383661,0.58212113,0.34256837,-0.6076318,-0.6111438,0.15961413,0.6004561,0.4336686,-0.5881683,0.9508305,-0.63817877,-0.13777566,-0.11246008,-0.5485526,0.26024482,0.8121233,-1.5225656,-0.27445203,-0.07833893,-1.0086585,0.71199083,-1.1847725,-0.16431737,0.9195501,-0.51459527,0.15410596,-0.44531605,0.25500667,-0.5584469,-0.8688922,-0.5056497,-0.14418823,0.183076,-0.4773119,-0.54492515,0.63142633,-0.34067982,-0.7240358,0.7688321,0.4813467,-1.1594777,0.11131527,-1.8125517,-0.02185713,-1.2907029,0.117750764,0.50935906,1.1199615,0.49744081,0.61732125,0.4140819,-0.8637124,0.6516234,-0.5732974,0.11511459,0.28078723,0.33816472,0.23815683,-0.46895653,-1.0710701,0.77753675,0.44194365,0.484938,0.36701438,-0.30946633,0.36046833,0.31367603,0.5840582,-0.6553201,0.2046061,-0.11282287,0.6451761,-0.1779822,-0.3708216,0.22299387,0.6460357,1.1779736,-0.21126291,0.100813165,-0.29169628,-0.54113966,1.1497979,-0.03473366,-0.355021,-0.8835135,-0.5112888,-0.8166744,0.49914533,-0.13326596,0.031241378,0.091423854,0.34644482,0.6956227,0.8813326,-0.6884442,-0.07718308,-0.09325104,0.7092292,-0.5964958,-0.07531515,0.41467124,0.7285473,-0.60149956,-0.5807892,0.35355332,-0.1588459,0.65453416,-1.2360833,-1.1156656,0.74845505,-0.088804044,-0.22068378,1.0890126,0.3023631,0.7278494,-0.22436965,0.85357976,0.23398505,-0.04009954,0.20059972,-1.594828,0.26725185,1.3446904,-0.34556818,0.44183758,-0.014514271,0.16186312,-0.43972313,0.32316515,-0.8577212,0.69374275,0.120586276,-0.22093025,0.43479303,0.76810104,0.6177878,0.123768106,-0.94606304,-0.66067797,-0.48195404,-1.1627057,-0.27613306
Q9UKV3	0.9266255,-0.27588242,-0.5161203,-0.7328029,0.8968841,0.29434976,-0.008511421,0.79381037,0.15325788,0.24844402,-1.0768235,-0.22417076,0.23223889,-0.029619388,-0.0109551065,-1.1977911,-0.21380644,-1.017037,1.1576245,-0.25428915,0.33256817,1.5120337,0.53642946,0.34788674,0.041937612,-0.6272986,-0.036882397,-0.8041384,-0.15090288,0.38525254,-0.62903774,0.33280167,0.1869403,0.23099418,0.38764358,-0.14325045,0.33014992,-0.88421834,-0.50682193,-0.6327836,-0.9203512,-0.15041329,-0.9416694,-0.7406125,-0.23111768,-0.24223676,-0.06625209,0.4609963,0.49388096,0.9242461,-0.08131707,0.6562957,-0.29641494,0.92454606,-0.30135268,-0.43303335,-0.27375174,-1.0202477,0.04324237,-0.55491567,-0.37213296,0.5103917,-0.91509444,-0.0666887,0.07736177,0.85122234,0.48788983,0.37699926,-0.37857297,0.18173535,0.14985672,-0.19125012,-0.54511476,-0.38801524,-0.7697972,0.45798126,-0.5477847,-0.82238203,-0.29060888,-1.0764683,0.404557,-0.06015378,-0.0039032213,-0.0088642975,0.5716416,0.35191306,-0.05804053,-1.1450719,-0.115003794,0.6605325,0.049545072,0.002188249,0.15406966,0.73634315,0.29130107,0.26974955,0.75245446,-0.019832443,-0.49537566,-0.19293877,-0.04375341,1.1648937,-0.012066355,0.5102868,0.789911,0.62909263,-1.0937201,-0.42772955,-0.16007179,0.37573394,-0.6468499,-0.14451754,0.45535663,-0.32741928,0.005154139,0.23223308,-0.54258496,0.09954743,0.4683294,0.19603182,0.19303541,-0.32192773,-0.95937335,-0.1786288,0.0004767833,0.72238654,0.20541774,-0.10655462,0.03127206,-0.0436562,0.16372032,0.59871334,0.024655893,1.0603669,0.2903087,0.21922615,0.24926242,0.10571419,0.9500378,0.7822365,0.9441859,-0.34503338,-1.1120363,0.69753516,0.19993554,0.736971,0.27891108,-0.0037556982,-0.020037869,0.9393124,0.6629211,-0.14462404,0.19984987,0.13783891,1.6298437,0.4573841,-0.099135965,-0.7055764,-0.102114044,-0.76874155,-0.3398454,0.034588836,0.8081443,-0.8565372,0.12421832,0.522992,-0.23909469,0.5535615,-0.33425915,0.0045249155,-0.25579953,-0.24283889,-0.17216417,0.6413843,0.6895104,0.03179036,-0.61977464,-0.25204426,-0.27954862,-0.52831465,0.5397907,0.1568319,-0.06687693,-1.1700883,0.0021915536,-0.16836908,-0.001387198,0.27342248,-0.4992422,0.16423811,-0.9020835,-0.35412055,0.19188452,-0.06353366,-0.12358612,0.025960665,-0.3459728,0.78107923,0.22675605,1.1646961
P02652	-0.9348267,0.09511297,-0.23334804,-0.5788163,0.6407507,-0.116505966,-0.93368137,0.24220882,0.65114826,0.2528092,0.39616522,0.9919283,0.99788827,-0.1948208,-0.35567546,0.8907034,0.6802435,-0.3966822,1.3183568,0.080498986,0.42338094,0.3820039,0.7837696,0.11788482,-0.6684778,-0.7427207,-0.07092092,-0.2064219,0.13735685,-0.24175411,-0.21718247,0.024076957,-1.1271878,0.19912335,-0.04545233,-0.3037788,-1.2913022,0.19996646,-1.0547794,-1.1285731,0.7724837,-0.8521671,0.65527564,-0.3248661,-0.36990973,-0.7118589,-1.1127951,0.35126528,-1.1970153,-0.12556094,0.31439766,0.20754308,-0.2411526,-0.2611012,-0.34287164,0.9619391,-0.24448016,-0.19405656,-0.19702886,-0.64934963,0.9781507,0.11052113,-0.56162727,-0.03557961,-0.6622603,-0.47526,0.06985173,-0.42711332,0.22961615,0.14095628,-0.90822464,0.15455197,-0.17320843,-0.09504205,-0.78507227,-0.057110053,-1.1590396,-0.46429646,0.009905391,0.12504634,-0.26522362,0.31478304,0.021629948,-1.1999196,-0.11948227,0.3976078,-0.45824635,-0.8474469,-0.8972552,0.46945217,1.1583005,1.1849049,-0.17529225,0.57273203,0.44789866,0.9457782,-0.60076416,0.391181,-0.4661244,0.89796656,-0.855805,0.70951915,-0.97658396,-0.1798408,0.25931025,-0.38573322,0.6240542,0.12216172,-0.04915875,-0.5024261,-0.8806029,-0.11488253,-1.1730187,0.51388896,0.13402817,1.120502,0.27532426,-0.93655133,0.3106358,-0.17856793,1.00089,0.5811424,-0.7934753,0.17090812,-0.4632333,-0.3948046,-0.43232036,0.5794198,-0.267701,-0.46377108,0.17941667,-0.2110017,0.31914738,0.92503697,1.1447735,0.23368555,0.4588066,-1.2905892,-0.52160233,-0.17108874,-0.89193404,0.58247155,-1.1480533,-0.92470926,-0.40388528,0.38436604,-0.29348832,0.00013622394,-0.7416907,0.30552846,0.51312125,0.4341796,-0.10684092,0.075823285,1.4931089,0.35821515,0.39944747,-0.5081415,-0.006689814,-0.88484186,-1.5226383,0.25223964,-0.27169758,-0.421874,0.9119404,0.5162487,-0.69732475,1.2225667,-0.8359266,-0.81103116,0.0567987,0.6046845,-0.5508931,0.87263733,0.40827867,0.28953817,-0.63821054,0.006390282,-1.0739782,0.779738,1.0943723,1.2335353,1.3293703,-0.20333919,0.34813964,0.07138839,-0.75467235,-1.8866439,0.37729546,0.5000811,0.7641397,0.24812594,0.36173978,0.75706846,-0.0335451,-0.9916703,-0.67212135,-0.041847408,-0.98229086,0.1115081
Q6GTX8	-0.12282701,-0.8297732,-0.089000486,-0.28019068,0.92409617,0.5151077,0.41898635,0.020514732,-0.054038905,0.84436125,0.24871375,0.70347315,0.47908062,-0.44002137,-0.37338677,0.103743285,-0.18948716,-1.9003385,-0.04308966,-0.19835497,0.23233025,0.6056272,0.8564999,0.15784203,0.31722447,-0.93881464,-0.5295458,-0.40425658,0.10388485,0.38243538,0.26037872,0.13394234,-0.46801555,0.8727877,-0.19697605,-0.28692028,0.55641127,-0.054388087,-0.18519458,-0.21278127,-0.47734788,-0.36301824,-1.3563309,0.25623024,0.69619477,0.07887744,0.83671725,0.7728106,-0.8581587,0.488603,0.94114584,0.024908166,-0.7133785,0.3263976,0.042482246,-0.7778186,-0.7683163,-0.196709,-0.037151087,-0.6268084,0.39376217,0.9132397,-0.67560005,-0.1739595,0.6673073,0.9568978,0.035167187,0.43704757,-0.4875758,-0.38642555,-0.39844,-0.56758416,-0.7657466,-0.08398994,-0.78813666,-0.6519905,0.48533374,-0.10953542,0.23509204,-0.57861793,0.08667302,0.023759017,-0.98918813,-0.44887364,0.12150866,0.18757798,-0.044085737,-0.6707316,-0.22406843,1.0784873,-0.004617225,-0.5718427,0.030827662,0.85379577,0.036881655,0.17114885,0.67020494,-0.6144532,-0.2580061,-1.1710591,0.75860107,0.38550943,0.45182282,-0.8500643,0.3328652,0.77878547,-0.4481491,-0.06679927,-0.043938924,0.67754,-0.5073626,1.2011523,-0.3868928,0.037082143,-0.71091753,0.9511763,-1.1799717,-0.8400037,-0.2810686,-0.28540617,0.89414984,0.79505754,-0.8432198,-0.11060715,0.025315529,1.0607843,-0.730171,0.30167136,-0.34986624,0.40997478,-0.5361124,0.11035658,0.37813094,0.11671851,0.30531865,-0.42953137,0.45362806,0.35307324,-1.1795679,1.2704663,0.30370966,-0.1431216,-0.8634177,0.33467215,-0.2371697,0.5380504,-0.5480645,1.0109211,-0.64050967,0.24515976,-0.13327022,0.3571242,-0.8596921,0.10057348,0.03223563,0.7161219,-1.1141212,0.59962314,-0.5607376,-0.6144959,-0.24086553,0.13192886,0.30752164,-0.24795622,0.075844936,-0.95714986,-0.054133743,0.051716473,-0.12216887,0.7823951,0.0151670985,-0.6768722,0.06881065,0.013870712,0.4741968,0.21393448,0.4263589,0.39681876,-1.2447195,-0.5245001,0.33220834,-0.020086542,-0.2865305,-0.46799543,-0.77932936,-1.1751966,0.43119255,0.33413666,0.37845686,-0.20918536,0.14386514,-0.0844748,0.11694997,0.31105813,0.05820508,-0.9899034,-0.2888925,0.5723997,-0.20093077,0.66143906
O95998	0.48075786,-0.60799146,0.26657078,-0.053222127,0.44653422,0.24131955,-0.56415355,-0.3588933,0.06544307,-0.6639653,-0.12547329,0.19019552,-0.115593895,-0.7370222,-1.3113704,0.0613119,0.28536496,-1.1759028,0.98815155,0.11293457,-0.03199724,0.7115672,0.47355455,1.2183152,-0.1296154,-0.64583135,-0.36768258,-0.39351732,0.25379288,0.0019787527,-0.85600764,0.74694234,-0.8271844,0.5094112,-0.3660484,0.23405701,0.23956311,-0.23776713,-1.0709351,-0.5215305,0.15890186,-0.48467675,-0.8907514,-0.4377335,0.37746677,0.037349917,-0.29245764,0.3404089,-1.0047863,-0.09534728,1.4410548,0.0684256,-0.8173435,-0.114575,0.002194318,-0.36276156,0.2826957,-0.7874164,0.31327912,0.02309754,0.93051624,0.022291623,-0.9722432,0.017873758,0.25170472,0.22286291,-0.24883385,-0.15776488,-0.91321576,0.35280895,-0.75282425,-0.470226,-0.43659255,0.55430245,-0.6332378,0.31769982,0.12987661,-0.37003484,0.3930068,-0.37359998,-0.29701287,0.45249754,0.033736825,0.12050782,0.14649297,0.8424839,-0.30150005,-0.61044765,-0.27410066,1.0334715,-0.086813666,-0.042273562,0.37736055,0.36723602,0.25598338,0.62415177,0.8980008,0.08850442,-0.3177485,-0.62987345,-0.13677417,-0.29917336,-1.3060681,-0.969798,0.20893642,1.3031634,-0.55505466,-0.27794275,0.15691039,-0.19877242,-0.35570204,0.73521113,-0.36195177,0.6874534,-0.3972779,0.36782902,-0.955251,-0.25061673,-1.0250069,-0.098774694,0.7222438,0.019441858,-0.42138565,-0.26512226,-0.656352,0.41878143,-0.08722676,-0.18403389,-0.6911831,0.050502535,-0.25137636,-0.57667583,0.9617982,0.2553206,0.03306242,-0.22607735,0.5154353,0.033967312,-0.2761175,0.6667756,0.2514324,0.9466012,-0.84887886,0.33090028,0.5069401,0.92871404,0.2554432,0.4857724,0.3572157,0.66250277,0.70456195,0.3355214,-0.6887385,-0.35054183,0.6696417,0.27971834,-1.1113949,-0.045262463,-0.09613249,-0.6996602,-0.053366557,-0.4704241,0.6987661,-0.27531508,0.31166232,-0.9746395,0.061270025,0.6451935,-0.16080514,0.47426495,0.61449873,-0.22949846,-0.14267042,-0.0561572,0.8403836,-0.137724,0.7340714,0.35193107,-0.7318579,-0.6929706,0.19462118,0.35046613,0.66689295,-0.3085702,0.21017578,-0.7099133,-0.1219826,-0.26915264,0.58148825,-0.6009531,0.10852119,-0.08873377,0.35196483,0.7777217,0.62079644,-0.9507295,0.08074971,0.08434479,0.05325748,1.3117869
